product_id,product_name,transport_method,cost_per_unit,fixed_cost,supplier_id
22210629,"POWERADE Zero Sugar Fruit Punch, ION4 Electrolyte Enhanced Fruit Flavored Zero Sugar Zero Calorie Sports Drink, 20 fl oz, 8 Pack",Air,9.79,83.07,852
591678282,"California Olive Ranch 100% California Medium Extra Virgin Olive Oil, 16.9 fl oz",Truck,2.41,124.48,853
591678282,"California Olive Ranch 100% California Medium Extra Virgin Olive Oil, 16.9 fl oz",Train,1.82,55.55,854
591678282,"California Olive Ranch 100% California Medium Extra Virgin Olive Oil, 16.9 fl oz",Air,7.31,169.1,855
10312412,"Orville Redenbacher's Popping & Topping Buttery Flavored Oil, 16 Oz",Truck,2.32,171.35,856
10312412,"Orville Redenbacher's Popping & Topping Buttery Flavored Oil, 16 Oz",Train,0.81,94.95,857
10312412,"Orville Redenbacher's Popping & Topping Buttery Flavored Oil, 16 Oz",Air,8.32,146.71,858
10292276,"Bertolli Extra Light Tasting Olive Oil, 25.36 fl oz",Truck,1.25,196.03,859
10292276,"Bertolli Extra Light Tasting Olive Oil, 25.36 fl oz",Train,1.07,166.54,860
10292276,"Bertolli Extra Light Tasting Olive Oil, 25.36 fl oz",Air,8.68,52.77,861
10293013,"LouAna Peanut Oil, 128.0 FL OZ",Truck,1.96,103.97,862
10293013,"LouAna Peanut Oil, 128.0 FL OZ",Train,0.96,101.27,863
10293013,"LouAna Peanut Oil, 128.0 FL OZ",Air,8.66,108.35,864
49951857,Pompeian Smooth Extra Virgin Olive Oil - 32 fl oz,Truck,1.38,177.6,865
49951857,Pompeian Smooth Extra Virgin Olive Oil - 32 fl oz,Train,1.78,124.63,866
49951857,Pompeian Smooth Extra Virgin Olive Oil - 32 fl oz,Air,8.41,48.51,867
535864229,"Great Value Refined Avocado Oil, 25.5 fl oz",Truck,1.45,30.46,868
535864229,"Great Value Refined Avocado Oil, 25.5 fl oz",Train,1.54,34.56,869
535864229,"Great Value Refined Avocado Oil, 25.5 fl oz",Air,4.83,89.17,870
39362660,"California Olive Ranch Medium Smooth & Balanced Extra Virgin Olive Oil, 47.3 fl oz",Truck,2.65,111.65,871
39362660,"California Olive Ranch Medium Smooth & Balanced Extra Virgin Olive Oil, 47.3 fl oz",Train,0.82,76.39,872
39362660,"California Olive Ranch Medium Smooth & Balanced Extra Virgin Olive Oil, 47.3 fl oz",Air,7.68,182.12,873
106771091,"Great Value Organic Unrefined Virgin Coconut Oil, 29 fl oz",Truck,2.78,52.27,874
106771091,"Great Value Organic Unrefined Virgin Coconut Oil, 29 fl oz",Train,1.06,119.16,875
106771091,"Great Value Organic Unrefined Virgin Coconut Oil, 29 fl oz",Air,7.0,185.23,876
46651261,"Great Value Light Tasting Olive Oil, 25.5 fl oz",Truck,2.08,121.22,877
46651261,"Great Value Light Tasting Olive Oil, 25.5 fl oz",Train,1.38,197.43,878
46651261,"Great Value Light Tasting Olive Oil, 25.5 fl oz",Air,8.82,43.71,879
10320858,Pompeian Robust Extra Virgin Olive Oil - 32 fl oz,Truck,2.09,80.46,880
10320858,Pompeian Robust Extra Virgin Olive Oil - 32 fl oz,Train,1.26,99.86,881
10320858,Pompeian Robust Extra Virgin Olive Oil - 32 fl oz,Air,4.22,21.76,882
10450625,Pompeian Robust Extra Virgin Olive Oil - 68 fl oz,Truck,2.76,28.49,883
10450625,Pompeian Robust Extra Virgin Olive Oil - 68 fl oz,Train,0.95,77.14,884
10450625,Pompeian Robust Extra Virgin Olive Oil - 68 fl oz,Air,7.78,106.26,885
46651266,"Great Value Classic Olive Oil, 51 fl oz",Truck,1.04,41.44,886
46651266,"Great Value Classic Olive Oil, 51 fl oz",Train,1.76,160.41,887
46651266,"Great Value Classic Olive Oil, 51 fl oz",Air,7.44,50.25,888
168344435,"La Tourangelle Organic Sun Coco Oil, 25.4 Fl Oz, Blend of Organic Sunflower Oil and Coconut Oil",Truck,1.15,167.17,889
168344435,"La Tourangelle Organic Sun Coco Oil, 25.4 Fl Oz, Blend of Organic Sunflower Oil and Coconut Oil",Train,0.93,191.98,890
168344435,"La Tourangelle Organic Sun Coco Oil, 25.4 Fl Oz, Blend of Organic Sunflower Oil and Coconut Oil",Air,8.52,91.29,891
37025807,"Carrington Farms Organic Coconut Cooking Oil, 32 fl oz",Truck,2.3,36.34,892
37025807,"Carrington Farms Organic Coconut Cooking Oil, 32 fl oz",Train,1.17,168.94,893
37025807,"Carrington Farms Organic Coconut Cooking Oil, 32 fl oz",Air,9.22,184.75,894
108601500,Pompeian Organic Robust Extra Virgin Olive Oil - 48 fl oz,Truck,1.97,146.25,895
108601500,Pompeian Organic Robust Extra Virgin Olive Oil - 48 fl oz,Train,1.86,51.43,896
108601500,Pompeian Organic Robust Extra Virgin Olive Oil - 48 fl oz,Air,6.46,148.17,897
851904504,"Carrington Farms Hemp Oil, 12oz",Truck,2.49,144.64,898
851904504,"Carrington Farms Hemp Oil, 12oz",Train,2.48,98.51,899
851904504,"Carrington Farms Hemp Oil, 12oz",Air,4.87,49.5,900
16627927,"GEM Extra Virgin Olive Oil for Seasoning and Finishing, 8.5 fl oz",Truck,1.82,128.18,901
16627927,"GEM Extra Virgin Olive Oil for Seasoning and Finishing, 8.5 fl oz",Train,1.92,33.56,902
16627927,"GEM Extra Virgin Olive Oil for Seasoning and Finishing, 8.5 fl oz",Air,7.01,191.38,903
128485726,"Marketside Spinach Dijon Salad, 4.9 oz",Truck,2.62,68.65,904
128485726,"Marketside Spinach Dijon Salad, 4.9 oz",Train,0.84,104.25,905
128485726,"Marketside Spinach Dijon Salad, 4.9 oz",Air,6.61,181.58,906
15262208,"Spectrum Organic Unrefined Virgin Coconut Oil, 14 fl oz Jar",Truck,1.45,33.53,907
15262208,"Spectrum Organic Unrefined Virgin Coconut Oil, 14 fl oz Jar",Train,2.23,184.09,908
15262208,"Spectrum Organic Unrefined Virgin Coconut Oil, 14 fl oz Jar",Air,7.81,123.79,909
23591076,"Santa Barbara Bay Crab Salad, 14 oz",Truck,1.16,20.04,910
23591076,"Santa Barbara Bay Crab Salad, 14 oz",Train,2.15,170.29,911
23591076,"Santa Barbara Bay Crab Salad, 14 oz",Air,6.85,121.07,912
511972729,"Marketside BLT Salad with Turkey & Uncured Bacon, 6.81 oz",Truck,2.93,50.74,913
511972729,"Marketside BLT Salad with Turkey & Uncured Bacon, 6.81 oz",Train,1.32,136.94,914
511972729,"Marketside BLT Salad with Turkey & Uncured Bacon, 6.81 oz",Air,9.27,22.03,915
40685373,"California Olive Ranch Global Blend Extra Virgin Olive Oil, Medium, 25.4 fl oz",Truck,1.08,199.31,916
40685373,"California Olive Ranch Global Blend Extra Virgin Olive Oil, Medium, 25.4 fl oz",Train,1.37,32.2,917
40685373,"California Olive Ranch Global Blend Extra Virgin Olive Oil, Medium, 25.4 fl oz",Air,5.16,45.1,918
199420070,"Freshness Guaranteed Mustard Potato Salad, 32 oz",Truck,1.96,179.79,919
199420070,"Freshness Guaranteed Mustard Potato Salad, 32 oz",Train,0.89,126.5,920
199420070,"Freshness Guaranteed Mustard Potato Salad, 32 oz",Air,4.24,97.65,921
10451495,"Great Value Corn Oil, 1 gal",Truck,2.77,52.49,922
10451495,"Great Value Corn Oil, 1 gal",Train,0.9,160.97,923
10451495,"Great Value Corn Oil, 1 gal",Air,5.33,180.2,924
598129992,Taylor Farms Fiesta (Deli Salad Bowl),Truck,1.12,113.64,925
598129992,Taylor Farms Fiesta (Deli Salad Bowl),Train,1.96,143.54,926
598129992,Taylor Farms Fiesta (Deli Salad Bowl),Air,6.48,140.52,927
47440602,"Terra Delyssa Extra Virgin Olive Oil, 34 fl oz Glass",Truck,1.95,63.29,928
47440602,"Terra Delyssa Extra Virgin Olive Oil, 34 fl oz Glass",Train,2.15,142.05,929
47440602,"Terra Delyssa Extra Virgin Olive Oil, 34 fl oz Glass",Air,8.3,47.06,930
688137975,"Marketside Southwest Style Salad with Chicken, (Fresh Deli Salad)",Truck,1.61,55.51,931
688137975,"Marketside Southwest Style Salad with Chicken, (Fresh Deli Salad)",Train,0.99,182.12,932
688137975,"Marketside Southwest Style Salad with Chicken, (Fresh Deli Salad)",Air,4.8,125.19,933
922397401,"Marketside Farmhouse Salad with Chicken & Bacon, (Fresh Deli Salad)",Truck,1.25,62.03,934
922397401,"Marketside Farmhouse Salad with Chicken & Bacon, (Fresh Deli Salad)",Train,1.05,26.9,935
922397401,"Marketside Farmhouse Salad with Chicken & Bacon, (Fresh Deli Salad)",Air,6.8,127.31,936
10315962,"Great Value Extra Virgin Olive Oil, 51 fl oz",Truck,2.27,167.49,937
10315962,"Great Value Extra Virgin Olive Oil, 51 fl oz",Train,2.42,120.01,938
10315962,"Great Value Extra Virgin Olive Oil, 51 fl oz",Air,7.95,133.91,939
597647204,"Ready Pac Foods Bistro Chicken Queso Fresco Salad with Creamy Avocado Dressing, 6.5 oz",Truck,2.66,151.72,940
597647204,"Ready Pac Foods Bistro Chicken Queso Fresco Salad with Creamy Avocado Dressing, 6.5 oz",Train,1.7,30.41,941
597647204,"Ready Pac Foods Bistro Chicken Queso Fresco Salad with Creamy Avocado Dressing, 6.5 oz",Air,8.02,49.95,942
169368947,"DCOOP Story Bottle Extra Virgin Olive Oil, 17 fl oz",Truck,1.48,172.99,943
169368947,"DCOOP Story Bottle Extra Virgin Olive Oil, 17 fl oz",Train,2.25,55.53,944
169368947,"DCOOP Story Bottle Extra Virgin Olive Oil, 17 fl oz",Air,7.13,163.74,945
16935784,"Marketside Caesar Salad Kit, 11.55 oz",Truck,1.62,39.79,946
16935784,"Marketside Caesar Salad Kit, 11.55 oz",Train,1.8,192.73,947
16935784,"Marketside Caesar Salad Kit, 11.55 oz",Air,8.51,95.25,948
40685371,"California Olive Ranch Global Blend Extra Virgin Olive Oil, 16.9 fl oz",Truck,2.32,34.3,949
40685371,"California Olive Ranch Global Blend Extra Virgin Olive Oil, 16.9 fl oz",Train,1.48,56.02,950
40685371,"California Olive Ranch Global Blend Extra Virgin Olive Oil, 16.9 fl oz",Air,5.08,161.19,951
812498775,"Marketside Southwest Style Salad With Chicken, 11.75 oz",Truck,1.8,143.22,952
812498775,"Marketside Southwest Style Salad With Chicken, 11.75 oz",Train,2.13,197.94,953
812498775,"Marketside Southwest Style Salad With Chicken, 11.75 oz",Air,9.94,99.08,954
1388649723,Marketside Chef Salad with Ham (Fresh Deli Salad),Truck,2.55,57.49,955
1388649723,Marketside Chef Salad with Ham (Fresh Deli Salad),Train,2.08,41.89,956
1388649723,Marketside Chef Salad with Ham (Fresh Deli Salad),Air,5.12,20.7,957
16940569,StarKist Selects E.V.O.O. Yellowfin Tuna in Extra Virgin Olive Oil - 2.6 oz Pouch,Truck,1.47,119.19,958
16940569,StarKist Selects E.V.O.O. Yellowfin Tuna in Extra Virgin Olive Oil - 2.6 oz Pouch,Train,1.13,103.29,959
16940569,StarKist Selects E.V.O.O. Yellowfin Tuna in Extra Virgin Olive Oil - 2.6 oz Pouch,Air,9.04,194.01,960
188899128,"Freshness Guaranteed Original Potato Salad, 16 oz",Truck,1.49,156.71,961
188899128,"Freshness Guaranteed Original Potato Salad, 16 oz",Train,0.98,41.03,962
188899128,"Freshness Guaranteed Original Potato Salad, 16 oz",Air,5.81,66.22,963
759314608,"BetterBody Foods Refined Almond Oil High Smoke Point, 16.9 Fl Oz",Truck,1.71,135.88,964
759314608,"BetterBody Foods Refined Almond Oil High Smoke Point, 16.9 Fl Oz",Train,2.25,79.04,965
759314608,"BetterBody Foods Refined Almond Oil High Smoke Point, 16.9 Fl Oz",Air,4.38,128.64,966
13893729,"Marketside Classic Iceberg Salad, 12 oz",Truck,1.8,26.07,967
13893729,"Marketside Classic Iceberg Salad, 12 oz",Train,1.26,23.83,968
13893729,"Marketside Classic Iceberg Salad, 12 oz",Air,7.81,182.98,969
690599074,"Marketside Sunflower Bacon Crunch Chopped Salad Kit, 10.6 oz",Truck,2.85,91.05,970
690599074,"Marketside Sunflower Bacon Crunch Chopped Salad Kit, 10.6 oz",Train,2.2,164.03,971
690599074,"Marketside Sunflower Bacon Crunch Chopped Salad Kit, 10.6 oz",Air,6.85,181.31,972
425138480,"Carapelli Oro Verde Extra Virgin Olive Oil: First Cold-Pressed EVOO, 25.36 fl oz (750ml)",Truck,1.71,48.08,973
425138480,"Carapelli Oro Verde Extra Virgin Olive Oil: First Cold-Pressed EVOO, 25.36 fl oz (750ml)",Train,0.95,28.46,974
425138480,"Carapelli Oro Verde Extra Virgin Olive Oil: First Cold-Pressed EVOO, 25.36 fl oz (750ml)",Air,6.7,124.15,975
681939107,"Ready Pac Foods Bistro Chopped Kickin' BBQ Style Salad with BBQ Ranch Dressing, 7 oz",Truck,1.53,31.58,976
681939107,"Ready Pac Foods Bistro Chopped Kickin' BBQ Style Salad with BBQ Ranch Dressing, 7 oz",Train,1.22,140.54,977
681939107,"Ready Pac Foods Bistro Chopped Kickin' BBQ Style Salad with BBQ Ranch Dressing, 7 oz",Air,5.52,157.77,978
10535750,"Spectrum Organic Refined Coconut Oil, 14 fl oz Jar",Truck,1.9,159.01,979
10535750,"Spectrum Organic Refined Coconut Oil, 14 fl oz Jar",Train,1.94,157.15,980
10535750,"Spectrum Organic Refined Coconut Oil, 14 fl oz Jar",Air,9.02,162.92,981
409668151,"Marketside Asian Chopped Salad Kit, 10.6 oz",Truck,2.22,37.79,982
409668151,"Marketside Asian Chopped Salad Kit, 10.6 oz",Train,1.25,75.33,983
409668151,"Marketside Asian Chopped Salad Kit, 10.6 oz",Air,9.85,191.47,984
19400285,"Marketside Premium Romaine Salad, 18 oz",Truck,2.49,26.28,985
19400285,"Marketside Premium Romaine Salad, 18 oz",Train,2.21,99.91,986
19400285,"Marketside Premium Romaine Salad, 18 oz",Air,5.35,20.78,987
130391670,"Great Value Organic Extra Virgin Olive Oil, 25.5 fl oz",Truck,2.04,42.45,988
130391670,"Great Value Organic Extra Virgin Olive Oil, 25.5 fl oz",Train,2.29,96.42,989
130391670,"Great Value Organic Extra Virgin Olive Oil, 25.5 fl oz",Air,8.96,89.54,990
442959681,"Marketside Caesar Chopped Salad Kit, 8.8 oz",Truck,2.8,122.18,991
442959681,"Marketside Caesar Chopped Salad Kit, 8.8 oz",Train,1.56,65.52,992
442959681,"Marketside Caesar Chopped Salad Kit, 8.8 oz",Air,9.69,105.27,993
13281639,Pompeian Organic Robust Extra Virgin Olive Oil - 16 fl oz,Truck,1.65,90.85,994
13281639,Pompeian Organic Robust Extra Virgin Olive Oil - 16 fl oz,Train,2.45,108.09,995
13281639,Pompeian Organic Robust Extra Virgin Olive Oil - 16 fl oz,Air,6.02,142.97,996
173615081,"Taylor Farms Screaming Hot Salad with Chicken, (Deli Salad Bowl)",Truck,2.31,180.83,997
173615081,"Taylor Farms Screaming Hot Salad with Chicken, (Deli Salad Bowl)",Train,1.84,183.44,998
173615081,"Taylor Farms Screaming Hot Salad with Chicken, (Deli Salad Bowl)",Air,8.22,195.86,999
182984561,"Freshness Guaranteed Mustard Potato Salad, 16 oz",Truck,1.42,33.8,1000
182984561,"Freshness Guaranteed Mustard Potato Salad, 16 oz",Train,1.95,27.53,1001
182984561,"Freshness Guaranteed Mustard Potato Salad, 16 oz",Air,9.12,186.9,1002
595370106,"Carapelli Unfiltered Organic Extra Virgin Olive Oil: First Cold-Pressed EVOO, 25.36 fl oz (750ml)",Truck,2.63,62.56,1003
595370106,"Carapelli Unfiltered Organic Extra Virgin Olive Oil: First Cold-Pressed EVOO, 25.36 fl oz (750ml)",Train,2.18,99.96,1004
595370106,"Carapelli Unfiltered Organic Extra Virgin Olive Oil: First Cold-Pressed EVOO, 25.36 fl oz (750ml)",Air,8.37,30.53,1005
431610884,"Marketside Avocado Ranch Chopped Salad Kit, 10.3 oz",Truck,1.1,170.44,1006
431610884,"Marketside Avocado Ranch Chopped Salad Kit, 10.3 oz",Train,1.42,97.17,1007
431610884,"Marketside Avocado Ranch Chopped Salad Kit, 10.3 oz",Air,4.98,68.05,1008
48813508,"Bertolli Extra Virgin Olive Oil Organic, 25.36 fl oz",Truck,2.28,80.17,1009
48813508,"Bertolli Extra Virgin Olive Oil Organic, 25.36 fl oz",Train,1.0,77.47,1010
48813508,"Bertolli Extra Virgin Olive Oil Organic, 25.36 fl oz",Air,7.87,175.96,1011
343402197,"Marketside Southwest Chopped Salad Kit, 10.3 oz",Truck,1.6,101.73,1012
343402197,"Marketside Southwest Chopped Salad Kit, 10.3 oz",Train,2.49,174.25,1013
343402197,"Marketside Southwest Chopped Salad Kit, 10.3 oz",Air,8.68,56.45,1014
799195356,"Carrington Farms Organic Flax Cooking Oil,16 oz",Truck,2.12,69.92,1015
799195356,"Carrington Farms Organic Flax Cooking Oil,16 oz",Train,2.06,109.26,1016
799195356,"Carrington Farms Organic Flax Cooking Oil,16 oz",Air,9.56,59.33,1017
39104763,"Marketside Angel Hair Cole Slaw, 10 oz",Truck,2.69,101.81,1018
39104763,"Marketside Angel Hair Cole Slaw, 10 oz",Train,1.3,48.28,1019
39104763,"Marketside Angel Hair Cole Slaw, 10 oz",Air,5.42,179.93,1020
208589890,"Freshness Guaranteed BBQ Baked Beans with Brisket, 32 oz",Truck,2.22,61.75,1021
208589890,"Freshness Guaranteed BBQ Baked Beans with Brisket, 32 oz",Train,1.79,54.06,1022
208589890,"Freshness Guaranteed BBQ Baked Beans with Brisket, 32 oz",Air,5.7,112.13,1023
101453215,Pompeian Smooth Extra Virgin Olive Oil - 68 fl oz,Truck,1.0,56.36,1024
101453215,Pompeian Smooth Extra Virgin Olive Oil - 68 fl oz,Train,1.45,178.36,1025
101453215,Pompeian Smooth Extra Virgin Olive Oil - 68 fl oz,Air,6.14,153.58,1026
354597545,"Marketside Caesar Salad with Chicken, 12 oz",Truck,2.67,169.83,1027
354597545,"Marketside Caesar Salad with Chicken, 12 oz",Train,1.47,77.25,1028
354597545,"Marketside Caesar Salad with Chicken, 12 oz",Air,6.03,139.28,1029
129104025,"Great Value Organic Unrefined Virgin Coconut Oil, 54 fl oz",Truck,2.31,136.08,1030
129104025,"Great Value Organic Unrefined Virgin Coconut Oil, 54 fl oz",Train,2.38,145.55,1031
129104025,"Great Value Organic Unrefined Virgin Coconut Oil, 54 fl oz",Air,7.01,40.85,1032
300881040,"Marketside Kale Pecan Cranberry Chopped Salad Kit, 7 oz",Truck,1.83,51.79,1033
300881040,"Marketside Kale Pecan Cranberry Chopped Salad Kit, 7 oz",Train,1.3,54.59,1034
300881040,"Marketside Kale Pecan Cranberry Chopped Salad Kit, 7 oz",Air,9.76,103.9,1035
46651273,"Roland Black Truffle Oil, 3.4 fl oz",Truck,1.25,173.79,1036
46651273,"Roland Black Truffle Oil, 3.4 fl oz",Train,1.16,96.31,1037
46651273,"Roland Black Truffle Oil, 3.4 fl oz",Air,7.7,57.31,1038
26543475,"Marketside Caesar Salad Kit Family Size, 17.8 oz",Truck,1.26,22.67,1039
26543475,"Marketside Caesar Salad Kit Family Size, 17.8 oz",Train,2.43,160.22,1040
26543475,"Marketside Caesar Salad Kit Family Size, 17.8 oz",Air,8.19,39.86,1041
113202282,"Marketside Bacon Ranch Crunch Chopped Salad Kit, 9.76 oz",Truck,1.62,156.09,1042
113202282,"Marketside Bacon Ranch Crunch Chopped Salad Kit, 9.76 oz",Train,1.58,49.63,1043
113202282,"Marketside Bacon Ranch Crunch Chopped Salad Kit, 9.76 oz",Air,9.05,169.02,1044
149226104,Gaea Extra Virgin Olive Oil 17 oz,Truck,1.45,153.01,1045
149226104,Gaea Extra Virgin Olive Oil 17 oz,Train,1.17,79.88,1046
149226104,Gaea Extra Virgin Olive Oil 17 oz,Air,4.78,96.1,1047
145883120,"Taylor Farms Maple Bourbon Bacon Chopped Salad Kit, 12.8 oz",Truck,1.85,166.0,1048
145883120,"Taylor Farms Maple Bourbon Bacon Chopped Salad Kit, 12.8 oz",Train,1.22,43.43,1049
145883120,"Taylor Farms Maple Bourbon Bacon Chopped Salad Kit, 12.8 oz",Air,4.38,110.1,1050
108154993,"La Tourangelle, Roasted Walnut Oil, 16.9 fl oz (500 ml)",Truck,2.6,76.23,1051
108154993,"La Tourangelle, Roasted Walnut Oil, 16.9 fl oz (500 ml)",Train,2.3,175.49,1052
108154993,"La Tourangelle, Roasted Walnut Oil, 16.9 fl oz (500 ml)",Air,9.93,92.9,1053
746830493,"Marketside Cherry Almond Gorgonzola Chopped Salad Kit, 10.7 oz",Truck,1.42,76.47,1054
746830493,"Marketside Cherry Almond Gorgonzola Chopped Salad Kit, 10.7 oz",Train,1.08,76.21,1055
746830493,"Marketside Cherry Almond Gorgonzola Chopped Salad Kit, 10.7 oz",Air,8.02,48.31,1056
45622226,"Newman's Own Organics Extra Virgin Olive Oil, 16.9 fl oz",Truck,1.52,197.48,1057
45622226,"Newman's Own Organics Extra Virgin Olive Oil, 16.9 fl oz",Train,1.15,163.93,1058
45622226,"Newman's Own Organics Extra Virgin Olive Oil, 16.9 fl oz",Air,6.82,187.15,1059
358095661,"Bumble Bee Tuna Salad Sandwich in Seconds, 2.5 oz Pouch",Truck,2.72,71.56,1060
358095661,"Bumble Bee Tuna Salad Sandwich in Seconds, 2.5 oz Pouch",Train,2.16,196.27,1061
358095661,"Bumble Bee Tuna Salad Sandwich in Seconds, 2.5 oz Pouch",Air,4.59,146.09,1062
13893730,"Marketside Classic Iceberg Salad, 24 oz",Truck,1.59,32.38,1063
13893730,"Marketside Classic Iceberg Salad, 24 oz",Train,1.11,35.69,1064
13893730,"Marketside Classic Iceberg Salad, 24 oz",Air,8.65,183.2,1065
55504335,"Partanna Asaro Sicily Grown Extra Virgin Olive Oil, 25.5 fl oz",Truck,2.88,188.8,1066
55504335,"Partanna Asaro Sicily Grown Extra Virgin Olive Oil, 25.5 fl oz",Train,1.6,123.07,1067
55504335,"Partanna Asaro Sicily Grown Extra Virgin Olive Oil, 25.5 fl oz",Air,6.79,191.23,1068
10309564,"Bumble Bee Snack On The Run Ham Salad with Crackers Kit, 3.5 oz",Truck,1.38,169.4,1069
10309564,"Bumble Bee Snack On The Run Ham Salad with Crackers Kit, 3.5 oz",Train,1.86,116.19,1070
10309564,"Bumble Bee Snack On The Run Ham Salad with Crackers Kit, 3.5 oz",Air,4.21,61.14,1071
633035057,"Marketside Baby Greens Salad, 6 Ounce",Truck,2.53,180.88,1072
633035057,"Marketside Baby Greens Salad, 6 Ounce",Train,1.51,70.04,1073
633035057,"Marketside Baby Greens Salad, 6 Ounce",Air,9.51,140.11,1074
52434259,"Eat Smart Sweet Kale Vegetable Salad Kit, 12 oz",Truck,1.4,72.41,1075
52434259,"Eat Smart Sweet Kale Vegetable Salad Kit, 12 oz",Train,1.66,103.4,1076
52434259,"Eat Smart Sweet Kale Vegetable Salad Kit, 12 oz",Air,5.34,92.22,1077
298181350,"Freshness Guaranteed Sliced Redskin Potato Salad, 32 oz",Truck,2.97,172.08,1078
298181350,"Freshness Guaranteed Sliced Redskin Potato Salad, 32 oz",Train,1.39,70.16,1079
298181350,"Freshness Guaranteed Sliced Redskin Potato Salad, 32 oz",Air,8.31,90.69,1080
385515493,"Marketside Sunflower Bacon Crunch Chopped Salad Kit Family Size, 15.8 oz",Truck,2.25,135.95,1081
385515493,"Marketside Sunflower Bacon Crunch Chopped Salad Kit Family Size, 15.8 oz",Train,2.0,125.0,1082
385515493,"Marketside Sunflower Bacon Crunch Chopped Salad Kit Family Size, 15.8 oz",Air,6.06,148.07,1083
564429459,"Taylor Farms Family Size Sweet Kale Chopped Salad Kit, 22oz, Vegetarian, Gluten Free",Truck,1.49,25.26,1084
564429459,"Taylor Farms Family Size Sweet Kale Chopped Salad Kit, 22oz, Vegetarian, Gluten Free",Train,1.41,184.8,1085
564429459,"Taylor Farms Family Size Sweet Kale Chopped Salad Kit, 22oz, Vegetarian, Gluten Free",Air,9.94,149.52,1086
